doid_id	doid_name	entrez_gene_id	gene_symbol	sources	license
DOID:1826	epilepsy syndrome	6547	SLC8A3	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	6558	SLC12A2	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	6579	SLCO1A2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	6635	SNRPE	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	6640	SNTA1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	6709	SPTAN1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	6714	SRC	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	6750	SST	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	6751	SSTR1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	6752	SSTR2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	6753	SSTR3	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	6754	SSTR4	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	6755	SSTR5	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	6792	CDKL5	DISEASES|DOAF	DISEASES
DOID:1826	epilepsy syndrome	6812	STXBP1	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	6853	SYN1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	6900	CNTN2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	6925	TCF4	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	7010	TEK	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7019	TFAM	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7054	TH	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7124	TNF	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7248	TSC1	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	7249	TSC2	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	7296	TXNRD1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7301	TYRO3	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	7337	UBE3A	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7355	SLC35A2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	7416	VDAC1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7417	VDAC2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7421	VDR	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7422	VEGFA	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7442	TRPV1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7453	WARS	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	7534	YWHAZ	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	7957	EPM2A	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	8404	SPARCL1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	8514	KCNAB2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	8566	PDXK	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	8629	JRK	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	8645	KCNK5	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	8678	BECN1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	8754	ADAM9	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	8831	SYNGAP1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	8869	ST3GAL5	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	8893	EIF2B5	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	8912	CACNA1H	DISEASES|DOAF|DisGeNET	
DOID:1826	epilepsy syndrome	8913	CACNA1G	DOAF|DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	9021	SOCS3	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	9132	KCNQ4	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	9211	LGI1	DISEASES|DOAF	DISEASES
DOID:1826	epilepsy syndrome	9254	CACNA2D2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	9353	SLIT2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	9429	ABCG2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	9451	EIF2AK3	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	9570	GOSR2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	9681	DEPDC5	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	9697	TRAM2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	9839	ZEB2	DISEASES|GWAS Catalog	
DOID:1826	epilepsy syndrome	9852	EPM2AIP1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	9900	SV2A	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10000	AKT3	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10159	ATP6AP2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10368	CACNG3	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10369	CACNG2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10479	SLC9A6	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10617	STAMBP	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	10656	KHDRBS3	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10715	CERS1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10763	NES	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	10803	CCR9	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	10804	GJB6	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	10898	CPSF4	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10900	RUNDC3A	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	10939	AFG3L2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	11108	PRDM4	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	11161	C14orf1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	11255	HRH3	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	11284	PNKP	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	22953	P2RX2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	23229	ARHGEF9	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	23230	VPS13A	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	23236	PLCB1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	23271	CAMSAP2	GWAS Catalog	CC-BY 4.0
DOID:1826	epilepsy syndrome	23411	SIRT1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	23443	SLC35A3	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	23556	PIGN	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	23583	SMUG1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	25953	PNKD	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	25977	NECAP1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	26047	CNTNAP2	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	26053	AUTS2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	26278	SACS	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	26610	ELP4	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	27012	KCNV1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	27286	SRPX2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	27429	HTRA2	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	50618	ITSN2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	51083	GAL	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	51114	ZDHHC9	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	51124	IER3IP1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	51305	KCNK9	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	51341	ZBTB7A	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	51554	ACKR4	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	51604	PIGT	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	51629	SLC25A39	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	51733	UPB1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	53944	CSNK1G1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	54982	CLN6	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	55163	PNPO	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	55203	LGI2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	55227	LRRC1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	55275	VPS53	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	56978	PRDM8	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	57030	SLC17A7	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	57094	CPA6	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	57282	SLC4A10	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	57465	TBC1D24	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	57468	SLC12A5	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	57526	PCDH19	DOAF|DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	57575	PCDH10	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	57582	KCNT1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	79641	ROGDI	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	79751	SLC25A22	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	79753	SNIP1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	79944	L2HGDH	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	81570	CLPB	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	81614	NIPA2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	84188	FAR1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	84239	ATP13A4	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	84295	PHF6	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	84942	WDR73	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	85440	DOCK7	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	112476	PRRT2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	112755	STX1B	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	114327	EFHC1	DISEASES|DOAF|DisGeNET	
DOID:1826	epilepsy syndrome	114771	PGLYRP3	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	116442	RAB39B	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	144165	PRICKLE1	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	151295	SLC23A3	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	161357	MDGA2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	163175	LGI4	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	166336	PRICKLE2	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	170302	ARX	DISEASES|DOAF	DISEASES
DOID:1826	epilepsy syndrome	221927	BRAT1	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	256471	MFSD8	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	348980	HCN1	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	377677	CA13	DISEASES	DISEASES
DOID:1826	epilepsy syndrome	378884	NHLRC1	DISEASES|DisGeNET	
DOID:1826	epilepsy syndrome	388372	CCL4L1	DisGeNET	ODbL 1.0
DOID:1826	epilepsy syndrome	729230	CCR2	DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	213	ALB	DISEASES	DISEASES
DOID:2043	hepatitis B	231	AKR1B1	DISEASES	DISEASES
DOID:2043	hepatitis B	249	ALPL	DISEASES	DISEASES
DOID:2043	hepatitis B	250	ALPP	DISEASES	DISEASES
DOID:2043	hepatitis B	251	ALPPL2	DISEASES	DISEASES
DOID:2043	hepatitis B	355	FAS	DOAF	
DOID:2043	hepatitis B	356	FASLG	DOAF	
DOID:2043	hepatitis B	920	CD4	DISEASES	DISEASES
DOID:2043	hepatitis B	925	CD8A	DISEASES	DISEASES
DOID:2043	hepatitis B	929	CD14	DOAF	
DOID:2043	hepatitis B	959	CD40LG	DISEASES	DISEASES
DOID:2043	hepatitis B	1026	CDKN1A	DOAF	
DOID:2043	hepatitis B	1029	CDKN2A	DOAF	
DOID:2043	hepatitis B	1234	CCR5	DOAF	
DOID:2043	hepatitis B	1499	CTNNB1	DOAF	
DOID:2043	hepatitis B	1548	CYP2A6	DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	1642	DDB1	DOAF	
DOID:2043	hepatitis B	2091	FBL	DISEASES	DISEASES
DOID:2043	hepatitis B	2147	F2	DISEASES	DISEASES
DOID:2043	hepatitis B	2678	GGT1	DISEASES	DISEASES
DOID:2043	hepatitis B	2805	GOT1	DISEASES	DISEASES
DOID:2043	hepatitis B	2806	GOT2	DISEASES	DISEASES
DOID:2043	hepatitis B	3046	HBE1	DISEASES	DISEASES
DOID:2043	hepatitis B	3105	HLA-A	DOAF	
DOID:2043	hepatitis B	3113	HLA-DPA1	DISEASES|DOAF	DISEASES
DOID:2043	hepatitis B	3115	HLA-DPB1	DISEASES	DISEASES
DOID:2043	hepatitis B	3123	HLA-DRB1	DOAF	
DOID:2043	hepatitis B	3172	HNF4A	DOAF	
DOID:2043	hepatitis B	3240	HP	DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	3309	HSPA5	DOAF	
DOID:2043	hepatitis B	3439	IFNA1	DISEASES|DisGeNET	
DOID:2043	hepatitis B	3440	IFNA2	DISEASES|DisGeNET	
DOID:2043	hepatitis B	3455	IFNAR2	DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	3456	IFNB1	DOAF|DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	3458	IFNG	DISEASES|DOAF|DisGeNET	
DOID:2043	hepatitis B	3459	IFNGR1	DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	3558	IL2	DISEASES	DISEASES
DOID:2043	hepatitis B	3569	IL6	DOAF	
DOID:2043	hepatitis B	3586	IL10	DISEASES|DOAF	DISEASES
DOID:2043	hepatitis B	3588	IL10RB	DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	3606	IL18	DOAF	
DOID:2043	hepatitis B	3627	CXCL10	DOAF	
DOID:2043	hepatitis B	3756	KCNH1	DISEASES	DISEASES
DOID:2043	hepatitis B	4015	LOX	DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	4017	LOXL2	DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	4282	MIF	DOAF	
DOID:2043	hepatitis B	4599	MX1	DOAF	
DOID:2043	hepatitis B	4790	NFKB1	DOAF	
DOID:2043	hepatitis B	4843	NOS2	DOAF	
DOID:2043	hepatitis B	4924	NUCB1	DISEASES	DISEASES
DOID:2043	hepatitis B	5133	PDCD1	DOAF	
DOID:2043	hepatitis B	5728	PTEN	DOAF	
DOID:2043	hepatitis B	5757	PTMA	DISEASES	DISEASES
DOID:2043	hepatitis B	6014	RIT2	DISEASES	DISEASES
DOID:2043	hepatitis B	6295	SAG	DISEASES	DISEASES
DOID:2043	hepatitis B	7040	TGFB1	DOAF	
DOID:2043	hepatitis B	7097	TLR2	DOAF	
DOID:2043	hepatitis B	7099	TLR4	DOAF	
DOID:2043	hepatitis B	7124	TNF	DOAF|DisGeNET	ODbL 1.0
DOID:2043	hepatitis B	7157	TP53	DOAF	
DOID:2043	hepatitis B	7332	UBE2L3	GWAS Catalog	CC-BY 4.0
DOID:2043	hepatitis B	8431	NR0B2	DOAF	
DOID:2043	hepatitis B	10542	LAMTOR5	DISEASES	DISEASES
DOID:2043	hepatitis B	29126	CD274	DOAF	
DOID:2043	hepatitis B	60489	APOBEC3G	DOAF	
DOID:2043	hepatitis B	375611	SLC26A5	DISEASES	DISEASES
DOID:2043	hepatitis B	645832	SEBOX	DISEASES	DISEASES
DOID:2043	hepatitis B	728441	GGT2	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	154	ADRB2	DOAF	
DOID:3083	chronic obstructive pulmonary disease	213	ALB	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	311	ANXA11	GWAS Catalog	CC-BY 4.0
DOID:3083	chronic obstructive pulmonary disease	501	ALDH7A1	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	925	CD8A	DISEASES|DisGeNET	
DOID:3083	chronic obstructive pulmonary disease	1136	CHRNA3	DISEASES|GWAS Catalog	
DOID:3083	chronic obstructive pulmonary disease	1138	CHRNA5	DOAF	
DOID:3083	chronic obstructive pulmonary disease	1401	CRP	DISEASES|DOAF	DISEASES
DOID:3083	chronic obstructive pulmonary disease	1490	CTGF	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	1543	CYP1A1	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	1544	CYP1A2	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	1636	ACE	DOAF	
DOID:3083	chronic obstructive pulmonary disease	1906	EDN1	DOAF	
DOID:3083	chronic obstructive pulmonary disease	1956	EGFR	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	1991	ELANE	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	1992	SERPINB1	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	2006	ELN	DISEASES|DOAF	DISEASES
DOID:3083	chronic obstructive pulmonary disease	2052	EPHX1	DOAF|DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	2065	ERBB3	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	2638	GC	DOAF	
DOID:3083	chronic obstructive pulmonary disease	2729	GCLC	DOAF	
DOID:3083	chronic obstructive pulmonary disease	2944	GSTM1	DOAF	
DOID:3083	chronic obstructive pulmonary disease	2950	GSTP1	DOAF	
DOID:3083	chronic obstructive pulmonary disease	2952	GSTT1	DOAF	
DOID:3083	chronic obstructive pulmonary disease	3066	HDAC2	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	3162	HMOX1	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	3356	HTR2A	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	3553	IL1B	DOAF	
DOID:3083	chronic obstructive pulmonary disease	3569	IL6	DISEASES|DOAF	DISEASES
DOID:3083	chronic obstructive pulmonary disease	3576	CXCL8	DISEASES|DOAF|DisGeNET	
DOID:3083	chronic obstructive pulmonary disease	3579	CXCR2	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	3586	IL10	DOAF	
DOID:3083	chronic obstructive pulmonary disease	3596	IL13	DOAF	
DOID:3083	chronic obstructive pulmonary disease	3600	IL15	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	3605	IL17A	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	3952	LEP	DOAF	
DOID:3083	chronic obstructive pulmonary disease	4312	MMP1	DOAF|DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	4318	MMP9	DISEASES|DOAF|DisGeNET	
DOID:3083	chronic obstructive pulmonary disease	4321	MMP12	DOAF|GWAS Catalog	CC-BY 4.0
DOID:3083	chronic obstructive pulmonary disease	4323	MMP14	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	4353	MPO	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	4582	MUC1	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	4586	MUC5AC	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	4843	NOS2	DOAF|DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	4846	NOS3	DOAF|DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	5054	SERPINE1	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	5141	PDE4A	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	5265	SERPINA1	DISEASES|DOAF|DisGeNET	
DOID:3083	chronic obstructive pulmonary disease	5270	SERPINE2	DISEASES|DOAF	DISEASES
DOID:3083	chronic obstructive pulmonary disease	5328	PLAU	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	5329	PLAUR	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	6439	SFTPB	DOAF	
DOID:3083	chronic obstructive pulmonary disease	6441	SFTPD	DISEASES|DOAF|DisGeNET|GWAS Catalog	
DOID:3083	chronic obstructive pulmonary disease	6532	SLC6A4	DOAF	
DOID:3083	chronic obstructive pulmonary disease	6649	SOD3	DOAF|DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	6775	STAT4	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	7040	TGFB1	DOAF|DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	7042	TGFB2	GWAS Catalog	CC-BY 4.0
DOID:3083	chronic obstructive pulmonary disease	7097	TLR2	DOAF	
DOID:3083	chronic obstructive pulmonary disease	7099	TLR4	DOAF	
DOID:3083	chronic obstructive pulmonary disease	7124	TNF	DISEASES|DOAF|DisGeNET	
DOID:3083	chronic obstructive pulmonary disease	7139	TNNT2	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	7157	TP53	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	7356	SCGB1A1	GWAS Catalog	CC-BY 4.0
DOID:3083	chronic obstructive pulmonary disease	7422	VEGFA	DOAF	
DOID:3083	chronic obstructive pulmonary disease	9365	KL	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	9370	ADIPOQ	DOAF	
DOID:3083	chronic obstructive pulmonary disease	9914	ATP2C2	GWAS Catalog	CC-BY 4.0
DOID:3083	chronic obstructive pulmonary disease	10144	FAM13A	DISEASES|DisGeNET|GWAS Catalog	
DOID:3083	chronic obstructive pulmonary disease	10411	RAPGEF3	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	23643	LY96	DISEASES	DISEASES
DOID:3083	chronic obstructive pulmonary disease	51074	APIP	GWAS Catalog	CC-BY 4.0
DOID:3083	chronic obstructive pulmonary disease	59341	TRPV4	DisGeNET	ODbL 1.0
DOID:3083	chronic obstructive pulmonary disease	64399	HHIP	DISEASES|DOAF|GWAS Catalog	
DOID:3083	chronic obstructive pulmonary disease	79890	RIN3	GWAS Catalog	CC-BY 4.0
DOID:3083	chronic obstructive pulmonary disease	80150	ASRGL1	GWAS Catalog	CC-BY 4.0
DOID:3083	chronic obstructive pulmonary disease	80332	ADAM33	DOAF	
DOID:7693	abdominal aortic aneurysm	183	AGT	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	185	AGTR1	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	348	APOE	DISEASES	DISEASES
DOID:7693	abdominal aortic aneurysm	1029	CDKN2A	GWAS Catalog	CC-BY 4.0
DOID:7693	abdominal aortic aneurysm	2006	ELN	DISEASES|DisGeNET	
DOID:7693	abdominal aortic aneurysm	3949	LDLR	GWAS Catalog	CC-BY 4.0
DOID:7693	abdominal aortic aneurysm	4015	LOX	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	4035	LRP1	GWAS Catalog	CC-BY 4.0
DOID:7693	abdominal aortic aneurysm	4313	MMP2	DISEASES|DisGeNET	
DOID:7693	abdominal aortic aneurysm	4314	MMP3	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	4318	MMP9	DISEASES|DOAF|DisGeNET	
DOID:7693	abdominal aortic aneurysm	4323	MMP14	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	4790	NFKB1	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	4843	NOS2	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	5054	SERPINE1	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	5743	PTGS2	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	6347	CCL2	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	6402	SELL	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	6648	SOD2	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	7079	TIMP4	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	8086	AAAS	DISEASES	DISEASES
DOID:7693	abdominal aortic aneurysm	64805	P2RY12	DisGeNET	ODbL 1.0
DOID:7693	abdominal aortic aneurysm	153090	DAB2IP	DisGeNET|GWAS Catalog	
DOID:7693	abdominal aortic aneurysm	653361	NCF1	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	19	ABCA1	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	38	ACAT1	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	189	AGXT	DISEASES	DISEASES
DOID:784	chronic kidney failure	213	ALB	DISEASES|DisGeNET	
DOID:784	chronic kidney failure	249	ALPL	DISEASES	DISEASES
DOID:784	chronic kidney failure	250	ALPP	DISEASES	DISEASES
DOID:784	chronic kidney failure	251	ALPPL2	DISEASES	DISEASES
DOID:784	chronic kidney failure	384	ARG2	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	551	AVP	DISEASES	DISEASES
DOID:784	chronic kidney failure	632	BGLAP	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	729	C6	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	744	MPPED2	GWAS Catalog	CC-BY 4.0
DOID:784	chronic kidney failure	847	CAT	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	949	SCARB1	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	968	CD68	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	973	CD79A	DISEASES	DISEASES
DOID:784	chronic kidney failure	1234	CCR5	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	1244	ABCC2	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	1285	COL4A3	DISEASES	DISEASES
DOID:784	chronic kidney failure	1287	COL4A5	DISEASES	DISEASES
DOID:784	chronic kidney failure	1374	CPT1A	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	1392	CRH	DISEASES|DOAF	DISEASES
DOID:784	chronic kidney failure	1393	CRHBP	DISEASES	DISEASES
DOID:784	chronic kidney failure	1394	CRHR1	DISEASES|DOAF	DISEASES
DOID:784	chronic kidney failure	1401	CRP	DISEASES|DisGeNET	
DOID:784	chronic kidney failure	1471	CST3	DISEASES|GWAS Catalog	
DOID:784	chronic kidney failure	1535	CYBA	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	1536	CYBB	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	1543	CYP1A1	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	1555	CYP2B6	DisGeNET	ODbL 1.0
DOID:784	chronic kidney failure	1557	CYP2C19	DisGeNET	ODbL 1.0
